381063088842997763,5,5
1169606029844172932,3,5
954346312097218621,1,0
1110978992154095746,3,3
204255221017214977,1,3
270904126974590976,3,0
437808476106784770,1,0
1100043907334688910,1,0
711928810550853702,1,2
458276816071950337,1,1
235148962103951360,1,2
633565743103082527,1,1
866057672541732894,1,1
